title,diameter,closeness,clustering,betweenness,edit count,editor count,article size,class
Wilfred Owen,30,0.13798980955920437,0.04522298268440719,0.0033955763787807793,4301,1974,41083,C
David Deutsch,35,0.09054217207290705,0.022610038638642225,0.04032143498104644,570,268,15535,C
Property,61,0.0842931490273817,0.01598168767042063,0.011845959226021417,1751,988,68606,C
Space Ritual,49,0.06653042299062165,0.022059732664995824,0.10296057802769212,240,150,19659,C
Simpson Desert,43,0.0888675854919642,0.016701861053882026,0.022871914848691458,869,484,22417,C
"Falmouth, Massachusetts",42,0.07411298525204896,0.023755709026128752,0.037322602409160556,649,355,29080,C
Sutter's Fort,56,0.057209306749603124,0.010281923714759536,0.08855958898972474,355,201,7053,C
Febrile seizure,37,0.100504567969813,0.060377990257027545,0.05151116562090806,481,190,29231,C
USS Bennington (CV-20),37,0.07615976164076249,0.019,0.08647167301529717,225,150,16520,C
Karl Benz,57,0.09870064937568031,0.01987011375054267,0.0064116344102349235,3261,1591,40435,C
Chemistry of ascorbic acid,37,0.11263148535674918,0.0378537761141844,0.01209506347329004,1244,697,23252,C
Refraction,46,0.11355089581240214,0.02079432294487156,0.008952256511092998,1687,953,21477,C
Rugby league,29,0.14735238888933527,0.058054810571737385,0.0029615596018580867,4951,2099,56629,C
California Department of Transportation,37,0.0974358160774135,0.024711463504566954,0.06356789502083532,256,165,14156,C
German cuisine,53,0.09296482832741206,0.02645070218900477,0.007055107640095504,2952,1505,68023,C
"Long Island, Maine",21,0.12638108958258124,0.029880791722896986,0.06518231419256106,209,114,14042,C
Interstate 78,41,0.11608550928941451,0.0666896470666487,0.03517205362752858,667,246,20378,C
Colchis,32,0.12779681392392975,0.07773931483305443,0.016732306650644194,1292,444,31538,C
Newport Ship,30,0.11237594708515475,0.05957873868030118,0.1206041806393919,159,72,19321,C
Oscar Niemeyer,64,0.07759310770769236,0.016280946564079527,0.01812970719524905,1424,737,67536,C
Crayon,72,0.09409420408540618,0.024204944228013437,0.00867012394887933,2136,1251,39752,C
Whaitiri,25,0.09044426207507651,0.041013824884792625,0.35476455320726735,57,31,5505,C
"Buies Creek, North Carolina",46,0.05623082633705089,0.013859317765567765,0.18382558790593506,142,96,8227,C
English grammar,36,0.11876048401270736,0.038151627720487316,0.0072846822079694435,3030,1103,83103,C
Digital Visual Interface,71,0.060536369320632166,0.016917550955019182,0.021875505386235512,1282,783,25461,C
Giordano Bruno,39,0.1042414383699236,0.027368217143575103,0.008319027912044105,2377,1101,87795,C
Nuremberg,53,0.08419811585299976,0.02365912944629104,0.010241417531758964,1924,1145,77517,C
Lovebird,32,0.11639093358506271,0.04608349172288025,0.01338813442249061,1310,621,29503,C
Broken windows theory,49,0.07497424103258515,0.01212137561200839,0.023680170010494193,1010,564,61131,C
Abbas Mirza,47,0.06806300867424442,0.04696936927589197,0.08365993057599419,309,178,15700,C
Book of Proverbs,46,0.07299536087213092,0.017360526192107324,0.028421438047074834,854,478,21218,C
Blue Sky Mining,40,0.0702205706454874,0.02773179082765947,0.11958381413378491,177,118,13586,C
Convention on the Rights of the Child,41,0.11442408947925728,0.032012378377969296,0.01302156740489017,1439,666,59079,C
Submarine,43,0.12727363686588647,0.04390059162617574,0.002303439359578004,6779,3189,108044,C
Philistines,35,0.11711783360904328,0.05233582215874106,0.009044170051400133,2053,894,87801,C
Sports Car Club of America,54,0.06832686601630097,0.012684650512751387,0.0755541659599384,347,203,17026,C
The Monkees,55,0.09611602310135664,0.026970985308082004,0.005112191396157788,4819,1971,143652,C
Integrin,30,0.09116453117690325,0.02488122996583219,0.04181517233656502,454,253,33206,C
Doppelgänger,95,0.05223866897687965,0.012492061831649913,0.010667374499565462,3119,1870,25928,C
Angle trisection,21,0.16751346758587238,0.0699381328912067,0.02115371318760968,681,257,27183,C
"Mette-Marit, Crown Princess of Norway",46,0.09786528995052791,0.040746569913205036,0.02692154315440869,865,385,31725,C
Hanson (band),73,0.07384397666505844,0.024190101001938243,0.006327936683606526,4027,2186,43071,C
Hormone,45,0.08575134384259282,0.01949119534076136,0.00997920085989639,1931,1155,31724,C
Light cruiser,69,0.035040464955497765,0.01954081632653061,0.20347684585251052,231,140,12922,C
June Whitfield,37,0.1253714573383093,0.08786074274866287,0.01742041957721909,1070,443,51286,C
Robert Fisk,32,0.11757872541217233,0.06470919879439083,0.010229861176798643,1889,783,37459,C
Achillea millefolium,33,0.08821061586969187,0.01657974775952304,0.02463912666058404,815,445,32267,C
Ahab,56,0.05956350762959437,0.01546137628509717,0.04397024884110012,597,380,15581,C
François Rabelais,60,0.06241325476539525,0.02055915211240995,0.0217438191397833,1363,735,30793,C
"Vail, Colorado",60,0.07176422825416898,0.038439853108856704,0.025987805472632665,982,542,29057,C
Gentrification,55,0.07552015458665243,0.03255512598254746,0.009028584699356704,2804,1458,176078,C
Roberta Bondar,47,0.08654289565811997,0.01658940487381528,0.01401735400911613,1480,807,11886,C
Galvanometer,49,0.0833506054603374,0.04032215827502497,0.030555999366225082,678,393,26984,C
Hammerhead shark,45,0.105231760532843,0.015305566462841999,0.006076732683326055,2719,1503,22800,C
Das Boot,42,0.121806017760203,0.05514932804329806,0.007845567202487773,1992,1016,45609,C
Soil,44,0.14400297072534796,0.06087769277791696,0.002687248053568453,6851,2420,423356,C
Frost,79,0.05771911726153016,0.01415705783029662,0.03133809530961223,944,584,27908,C
Bandy,56,0.0680951855271407,0.03431304224890733,0.017732626911422415,1692,832,74616,C
Mutation,59,0.0979817583731765,0.027454065061988407,0.005697892285016755,3208,1755,93349,C
Paul Claudel,91,0.0355088447831161,0.015516840882694541,0.14902278825743923,350,205,15319,C
Vector field,50,0.08018269790958961,0.024228026865073332,0.04553957503102263,547,281,24927,C
Johnny Haynes,36,0.08102279056209134,0.03668826613902371,0.0456257272753659,568,264,18792,C
Sin,41,0.09017196125702469,0.025247439037016785,0.008061899313850577,2713,1348,25043,C
Columbia Records,36,0.1301385686488227,0.053535734885897114,0.007203764666868617,2294,1020,90922,C
Kingsway tramway subway,37,0.0877161186521294,0.026538511647950774,0.0866912641621944,249,130,14424,C
Antipsychotic,35,0.12867701295956324,0.06173523171306374,0.009547080489219078,2184,786,162574,C
Russia,30,0.15551641501426572,0.06644444576999418,0.0010256994058445202,17464,5621,309863,C
Messier object,85,0.04229278111000694,0.020291466093797443,0.0983679883640043,397,252,64412,C
Battle of Orgreave,40,0.08355496175202995,0.034308738747736565,0.058602734367902164,556,204,55643,C
Michigan Intercollegiate Athletic Association,30,0.10368229150070074,0.02386085024815002,0.10109093804745979,194,92,21824,C
Katherine MacLean,27,0.10399603802303405,0.039036185987136054,0.09940071616088446,172,93,16326,C
Balmoral Castle,58,0.06567024246790788,0.008872026764819824,0.037262850531943836,689,419,32168,C
Pliny the Elder,38,0.09940296650493917,0.021180451746528918,0.012201764170531832,1753,806,49640,C
Teleprinter,38,0.1460056577678886,0.0714229789963639,0.018295572423796744,787,369,47930,C
Open set,39,0.07506747944754985,0.04245488854205629,0.06317000338597742,370,214,15071,C
Gram–Schmidt process,71,0.045727611395470796,0.01220738988396981,0.08422176324426071,402,269,20907,C
Vaux-le-Vicomte,79,0.04101968532466701,0.01550531074784806,0.0897318593283972,451,272,30634,C
Baden-Baden,66,0.0715244301309104,0.030380964603465174,0.03464765461059896,712,420,28122,C
Baikal–Amur Mainline,28,0.09920354532208535,0.03151225994245439,0.04941347768427329,410,199,25131,C
"Alexei Petrovich, Tsarevich of Russia",61,0.05428951580698081,0.010831656606304493,0.08906879531683529,315,213,14127,C
S&M (album),82,0.06214411199512939,0.023152742811979488,0.024978072441720112,1107,669,27938,C
Dean Kamen,67,0.06071397053129079,0.015405479401365621,0.025064973819037363,1119,678,22507,C
Attention,64,0.08640050714332306,0.02873359631153768,0.020356707894829386,1257,609,81962,C
Roman censor,60,0.05856600641408118,0.021731492907963498,0.07077686261084372,374,255,46882,C
Quantum Leap,54,0.0923652946398101,0.022846257838922527,0.008280119173905318,2469,1274,33107,C
History of Mexico,57,0.09176826864019315,0.022401575516664968,0.004682599691211317,4834,2260,185511,C
"Portland, Maine",35,0.1488162001192292,0.07092024231772988,0.004881796484295668,3031,1269,93178,C
Montauban,53,0.051211888660239235,0.019481832892027068,0.11195906105388864,257,176,17862,C
"Newcastle, New South Wales",28,0.15934835481174175,0.08354045412812104,0.004807968193449443,3061,1202,90144,C
The Brady Bunch,35,0.13002478037935503,0.05338890123392986,0.004017911143541305,3893,1773,61235,C
Gia Carangi,57,0.09272460745309116,0.03976091923290714,0.0166726874215169,1282,644,21405,C
Mineral,43,0.14834107923939388,0.03954568665065253,0.003147270946343754,4357,1973,101761,C
Aeneas,78,0.055921573042675844,0.01881076695571251,0.020200873049154012,1477,916,31701,C
Ion implantation,52,0.05907279662328145,0.03147695151119809,0.11861714690599906,242,146,24040,C
Islamabad,44,0.116644609092243,0.035219953271495,0.0038600685874986434,5114,2131,78707,C
"Tompkins County, New York",36,0.08667405928211484,0.04532230130026574,0.0637804198911607,312,178,35316,C
The Prince,70,0.08882827682778256,0.02874696558263332,0.008089691674503477,2873,1455,82604,C
Press Your Luck,27,0.16572364598833267,0.11442162713684505,0.005067175433770064,3578,1063,42740,C
Seven Sages of Greece,55,0.05366390908398032,0.0070764020623571185,0.08590292138425855,343,220,9504,C
Horned Serpent,31,0.12111580813130098,0.04804328910109962,0.08809233134382348,186,97,11546,C
East Prussia,38,0.12019024913327618,0.05680681412579492,0.01504629665909662,1206,536,74368,C
New Scientist,51,0.08453940986509012,0.03760998529294486,0.032464682320677014,693,369,20468,C
Meat,50,0.11823631617893993,0.03818258688886731,0.003514564041732235,4986,2332,101584,C
Trevor Nunn,46,0.07933895125410204,0.034434656806798664,0.052123170841188615,438,237,32023,C
Hans Frank,53,0.06789819333664537,0.012575236141291397,0.02570594089870143,951,577,29318,C
Louis XI of France,57,0.08248209602871258,0.0141332602830673,0.02523277346928799,839,482,36471,C
History of the British Virgin Islands,51,0.07587686438646706,0.06032306301293643,0.11782109470261481,232,122,66459,C
Mahātmā,86,0.0379292926869169,0.02027375319786034,0.13098295084001363,345,224,13129,C
Piers Plowman,60,0.04517068807807881,0.002976686447081184,0.09462116897089368,447,231,34229,C
"Burrell Township, Indiana County, Pennsylvania",25,0.0984430057868661,0.033854166666666664,0.31680107526881723,45,32,6758,C
KHTML,34,0.1041536458250356,0.029273166649493004,0.03571993994453577,430,264,9283,C
Kana,68,0.07579940071004494,0.016367148634785802,0.03486572470787437,716,387,21781,C
Welsh literature in English,18,0.18528096842647493,0.11538417699871917,0.05824305625864803,281,85,45267,C
Number theory,31,0.12113866863923334,0.030656900037987836,0.009768734441414757,1577,799,83640,C
Fault tree analysis,61,0.06387969467849548,0.028718866885333944,0.08751222687686776,291,182,31193,C
Kingdom of Jerusalem,30,0.14241393502486563,0.05183340269893711,0.01144152500159673,1163,584,118952,C
Northwest Caucasian languages,44,0.09852304799647373,0.05497524955445665,0.0470595471694844,479,227,18865,C
Fixed-wing aircraft,40,0.14108218251918922,0.027211583483676485,0.0020681514082684436,6558,3155,56283,C
"Burlington, Iowa",41,0.10032349146958477,0.05159092794666044,0.02400658754117213,871,401,39770,C
A History of the English-Speaking Peoples,83,0.03119677468934787,0.020860927152317882,0.21416003674237374,193,151,6086,C
"Durham, Maine",37,0.0760807354679913,0.032499364595247174,0.10890405545770672,204,122,13788,C
Dendrochronology,34,0.11126644344308947,0.025469234971834016,0.018208720272754487,869,472,44103,C
Müller-Lyer illusion,91,0.02648948410371957,0.0017857142857142857,0.2701364374339038,198,140,12984,C
Tetrahymena,86,0.030386162066449195,0.045658336086485694,0.26395300587426573,221,127,18913,C
Bratz,48,0.1004574369134433,0.04315535958273879,0.0034060058111328004,6307,2794,38476,C
American chestnut,38,0.08725380605838713,0.03488573614041051,0.030566502888532982,731,366,47541,C
Air Force One,33,0.1595459334640334,0.0922982446394264,0.003396086961800297,3628,1716,47355,C
Tifinagh,35,0.09871757534802167,0.038203201246669816,0.0317048692934878,723,308,34247,C
NetHack,29,0.1277290180765589,0.03975382145590524,0.010338025362256096,1393,708,24572,C
"Vassalboro, Maine",33,0.08714456611955207,0.007246376811594203,0.1228659022137283,148,92,15583,C
Flooring,60,0.07782294254375048,0.019773651274397515,0.055591086218517695,475,263,15301,C
London Metropolitan University,38,0.12191362831929771,0.07829041222493219,0.01318429266168251,2174,600,46505,C
Magnetohydrodynamics,55,0.06366403051938997,0.02397079258571045,0.04229796770269996,636,365,39049,C
Burali-Forti paradox,49,0.05861175514899872,0.0,0.2051201320963296,124,84,6487,C
Hypoxia (medical),57,0.07335345676430083,0.01637522122579391,0.026612352503000695,827,518,33696,C
Bijection,47,0.07542249852927466,0.026452080031850612,0.04461203749470016,532,303,18572,C
Quebec City,33,0.12515627166326687,0.03570506577858564,0.003776297696717393,4431,1966,104144,C
Ain,38,0.0805336623744588,0.02289346330928481,0.05202309559505961,438,232,32234,C
Reconquista,45,0.10723073187984271,0.04354266378691679,0.005380151057654548,3956,1701,100540,C
Savate,101,0.044812117195383264,0.014032777621541224,0.045176121587908985,998,547,31358,C
Stout,54,0.0827919924646614,0.02779189945311492,0.022260413182432756,1021,551,24745,C
Northrop Grumman RQ-4 Global Hawk,36,0.12760629049615282,0.06914069304139939,0.012580155315246241,1376,601,83295,C
"Georgetown, Maine",19,0.12787285553147562,0.053578654303291985,0.10617309870086905,135,69,16041,C
Damascus,38,0.11941794108211241,0.03644558430819286,0.004778954762854802,3696,1641,103623,C
"Harlington, London",15,0.17907293883854133,0.08562462214677369,0.07036384976525821,232,72,30408,C
Climate model,32,0.10399610784682593,0.051107627938950975,0.04098400961838878,471,234,20968,C
Hyperinflation,45,0.10205782197111861,0.033652625900129254,0.006786195797619563,3102,1387,121287,C
Shadow of a Doubt,48,0.0720525434127244,0.018522927039797167,0.03749381215003081,612,367,19375,C
Ray Bradbury,53,0.11920239283856793,0.029227817304528707,0.0028665340170312666,5961,2763,85678,C
Charles X of France,52,0.08861316980361586,0.027123449414901316,0.017462276883956598,1481,656,48511,C
Reserved word,56,0.061758827820919925,0.0,0.1441529235382309,178,116,24894,C
Phoenician alphabet,46,0.10621537041217056,0.020478596802972107,0.010404450344885546,1872,879,41491,C
Wine,48,0.128249643712254,0.046113071005124504,0.0021532166671455657,7194,3378,99022,C
"Mary Tudor, Queen of France",51,0.10509512415275259,0.03540888037516532,0.016969032277719388,1006,554,20390,C
"Richard Boyle, 3rd Earl of Burlington",58,0.055827475722199295,0.007657107992678463,0.12650957353737796,247,149,20956,C
"Hastings-on-Hudson, New York",41,0.06860981354395577,0.019396123553651327,0.0396449301035561,608,367,26817,C
Yule,40,0.10400884310619755,0.026333824276674234,0.009393663331638791,1977,1013,19235,C
Republic of Guinea Armed Forces,34,0.10037524777279463,0.08918299680797727,0.09252640563320176,241,105,24680,C
Ecuador,53,0.14046150526537599,0.04184363733157848,0.0013298861259619609,10947,5010,173790,C
Biotechnology,43,0.1188342587185706,0.025032821436691083,0.003412494502191956,4650,2333,75744,C
Phase transition,38,0.07939347616123532,0.020483039164955395,0.021291633585582382,1050,575,44260,C
Vela (constellation),49,0.07787089624257654,0.020299882110226937,0.05481750231473343,406,240,22132,C
Ashikaga shogunate,99,0.02640071768296561,0.034036516160868495,0.1994269038964092,308,193,13489,C
"Orlando, Florida",37,0.14167419042923976,0.052115569596263664,0.0019967735718745216,7125,3262,117960,C
"Deemston, Pennsylvania",21,0.12914547081389427,0.05378476972184222,0.17263592901709748,65,43,8340,C
Nimber,28,0.09638003990228067,0.036017478152309615,0.11337219541403967,168,89,11573,C
"Cedar Falls, Iowa",38,0.08024270438664637,0.01491878594204658,0.030131944576479285,712,412,32107,C
"Clark County, Indiana",36,0.09997066928633452,0.051158922319581586,0.06153010585303641,328,163,39806,C
Frivolous litigation,51,0.07144739536336459,0.02115639134924444,0.05890011342401815,408,246,21507,C
